strategy_id,strategy,source_proof_id,source_lean_name,source_strategy_number,source_file,formal_statement,comment
278,"Apply `tendsto_subseq_of_bounded` to the bounded range of \(x\), using that every term \(x_n\) belongs to `Set.range x`, to obtain a strictly increasing subsequence converging to some \(a\in\mathbb R\).",atlas.real_analysis.c3ff234fb77c,bolzano_weierstrass,1,external/atlas-lean/Atlas/RealAnalysis/code/Sequences/Subsequences.lean,"theorem bolzano_weierstrass (x : ℕ → ℝ) (hb : Bornology.IsBounded (Set.range x)) :
    ∃ φ : ℕ → ℕ, StrictMono φ ∧ ∃ L, Filter.Tendsto (x ∘ φ) Filter.atTop (nhds L)","Bolzano–Weierstrass theorem for real sequences: every bounded real sequence has a
convergent subsequence, i.e. a strictly increasing `φ : ℕ → ℕ` and a limit `L : ℝ`
with `x ∘ φ → L`."
279,"Repackage the resulting witnesses \(\varphi\), its strict monotonicity, the limit \(a\), and the convergence proof in exactly the existential form required by the theorem.",atlas.real_analysis.c3ff234fb77c,bolzano_weierstrass,2,external/atlas-lean/Atlas/RealAnalysis/code/Sequences/Subsequences.lean,"theorem bolzano_weierstrass (x : ℕ → ℝ) (hb : Bornology.IsBounded (Set.range x)) :
    ∃ φ : ℕ → ℕ, StrictMono φ ∧ ∃ L, Filter.Tendsto (x ∘ φ) Filter.atTop (nhds L)","Bolzano–Weierstrass theorem for real sequences: every bounded real sequence has a
convergent subsequence, i.e. a strictly increasing `φ : ℕ → ℕ` and a limit `L : ℝ`
with `x ∘ φ → L`."
280,"Strict monotonicity of \(\varphi:\mathbb N\to\mathbb N\) guarantees that \(\varphi(n)\to\infty\), formalized by `hφ.tendsto_atTop`.",atlas.real_analysis.085ddc47fe28,subseq_tendsto,1,external/atlas-lean/Atlas/RealAnalysis/code/Sequences/Subsequences.lean,"theorem subseq_tendsto (x : ℕ → ℝ) (L : ℝ) (φ : ℕ → ℕ) (hφ : StrictMono φ)
    (hx : Filter.Tendsto x Filter.atTop (nhds L)) :
    Filter.Tendsto (x ∘ φ) Filter.atTop (nhds L)","If a real sequence `x` converges to `L`, then every subsequence `x ∘ φ` (with
`φ : ℕ → ℕ` strictly increasing) also converges to `L`."
281,"The convergence \(x\to L\) can then be composed with \(\varphi\to\infty\), so `hx.comp hφ.tendsto_atTop` proves \(x\circ\varphi\to L\).",atlas.real_analysis.085ddc47fe28,subseq_tendsto,2,external/atlas-lean/Atlas/RealAnalysis/code/Sequences/Subsequences.lean,"theorem subseq_tendsto (x : ℕ → ℝ) (L : ℝ) (φ : ℕ → ℕ) (hφ : StrictMono φ)
    (hx : Filter.Tendsto x Filter.atTop (nhds L)) :
    Filter.Tendsto (x ∘ φ) Filter.atTop (nhds L)","If a real sequence `x` converges to `L`, then every subsequence `x ∘ φ` (with
`φ : ℕ → ℕ` strictly increasing) also converges to `L`."
282,The bijection \(\sigma : \mathbb N \simeq \mathbb N\) allows summability and sums to be transported unchanged via `Equiv.summable_iff` and `Equiv.hasSum_iff`.,atlas.real_analysis.4e6181963bde,abs_convergent_rearrangement,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/Basic.lean,"theorem abs_convergent_rearrangement (x : ℕ → ℝ) (σ : ℕ ≃ ℕ)
    (habs : Summable (fun n => |x n|)) (hsum : HasSum x s) :
    Summable (fun n => |x (σ n)|) ∧ HasSum (x ∘ σ) s","Rearrangement theorem for absolutely convergent series: if `∑ |x n|` is summable
and `∑ x n` has sum `s`, then for any permutation `σ : ℕ ≃ ℕ` the rearranged series
`∑ x (σ n)` is also absolutely convergent and has the same sum `s`."
283,Applying summability invariance to \(n \mapsto |x_n|\) proves that the rearranged absolute-value series \(n \mapsto |x_{\sigma(n)}|\) is summable.,atlas.real_analysis.4e6181963bde,abs_convergent_rearrangement,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/Basic.lean,"theorem abs_convergent_rearrangement (x : ℕ → ℝ) (σ : ℕ ≃ ℕ)
    (habs : Summable (fun n => |x n|)) (hsum : HasSum x s) :
    Summable (fun n => |x (σ n)|) ∧ HasSum (x ∘ σ) s","Rearrangement theorem for absolutely convergent series: if `∑ |x n|` is summable
and `∑ x n` has sum `s`, then for any permutation `σ : ℕ ≃ ℕ` the rearranged series
`∑ x (σ n)` is also absolutely convergent and has the same sum `s`."
284,Applying sum invariance to \(x\) proves that the rearranged family \(x \circ \sigma\) still has sum \(s\).,atlas.real_analysis.4e6181963bde,abs_convergent_rearrangement,3,external/atlas-lean/Atlas/RealAnalysis/code/Series/Basic.lean,"theorem abs_convergent_rearrangement (x : ℕ → ℝ) (σ : ℕ ≃ ℕ)
    (habs : Summable (fun n => |x n|)) (hsum : HasSum x s) :
    Summable (fun n => |x (σ n)|) ∧ HasSum (x ∘ σ) s","Rearrangement theorem for absolutely convergent series: if `∑ |x n|` is summable
and `∑ x n` has sum `s`, then for any permutation `σ : ℕ ≃ ℕ` the rearranged series
`∑ x (σ n)` is also absolutely convergent and has the same sum `s`."
285,"Apply `Summable.of_nonneg_of_le` to the pointwise bounds \(0 \le x_n \le y_n\), obtaining `Summable y → Summable x`.",atlas.real_analysis.81befce4dbe1,comparison_test,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem comparison_test (x y : ℕ → ℝ) (hx : ∀ n, 0 ≤ x n) (hxy : ∀ n, x n ≤ y n) :
    (Summable y → Summable x) ∧ (¬ Summable x → ¬ Summable y)","*Comparison Test for series of real numbers.**
If `0 ≤ x n ≤ y n` for every `n`, then:
1. summability of `y` implies summability of `x`, and
2. non-summability of `x` implies non-summability of `y`
(the latter being the contrapositive of the former)."
286,"Derive `¬ Summable x → ¬ Summable y` as the contrapositive: if \(y\) were summable, the first implication would make \(x\) summable, contradicting the hypothesis.",atlas.real_analysis.81befce4dbe1,comparison_test,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem comparison_test (x y : ℕ → ℝ) (hx : ∀ n, 0 ≤ x n) (hxy : ∀ n, x n ≤ y n) :
    (Summable y → Summable x) ∧ (¬ Summable x → ¬ Summable y)","*Comparison Test for series of real numbers.**
If `0 ≤ x n ≤ y n` for every `n`, then:
1. summability of `y` implies summability of `x`, and
2. non-summability of `x` implies non-summability of `y`
(the latter being the contrapositive of the former)."
287,"Since every root term \(|x_n|^{1/n}\) is nonnegative, its limit \(L\) is nonnegative, allowing a geometric ratio \(r\) with \(0\le L<r<1\) when \(L<1\).",atlas.real_analysis.f074c78bc249,root_test,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem root_test (x : ℕ → ℝ) (L : ℝ)
    (hL : Tendsto (fun n => |x n| ^ ((1 : ℝ) / n)) atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Root Test (Cauchy's root test).**
Suppose `L = lim |x n| ^ (1/n)` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
288,"Convergence of the root sequence turns the strict limit bounds into eventual inequalities: \(|x_n|^{1/n}<r\) if \(L<1\), and \(|x_n|^{1/n}>1\) if \(L>1\).",atlas.real_analysis.f074c78bc249,root_test,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem root_test (x : ℕ → ℝ) (L : ℝ)
    (hL : Tendsto (fun n => |x n| ^ ((1 : ℝ) / n)) atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Root Test (Cauchy's root test).**
Suppose `L = lim |x n| ^ (1/n)` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
289,Restricting to \(n\ge1\) permits raising these inequalities to the \(n\)-th power and using \(\bigl(|x_n|^{1/n}\bigr)^n=|x_n|\).,atlas.real_analysis.f074c78bc249,root_test,3,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem root_test (x : ℕ → ℝ) (L : ℝ)
    (hL : Tendsto (fun n => |x n| ^ ((1 : ℝ) / n)) atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Root Test (Cauchy's root test).**
Suppose `L = lim |x n| ^ (1/n)` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
290,"In the case \(L<1\), the resulting eventual bound \(|x_n|\le r^n\) proves summability by comparison with the convergent geometric series \(\sum r^n\).",atlas.real_analysis.f074c78bc249,root_test,4,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem root_test (x : ℕ → ℝ) (L : ℝ)
    (hL : Tendsto (fun n => |x n| ^ ((1 : ℝ) / n)) atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Root Test (Cauchy's root test).**
Suppose `L = lim |x n| ^ (1/n)` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
291,"In the case \(L>1\), the resulting eventual bound \(|x_n|>1\) contradicts the necessary condition \(x_n\to0\) for convergence of \(\sum x_n\), proving divergence.",atlas.real_analysis.f074c78bc249,root_test,5,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem root_test (x : ℕ → ℝ) (L : ℝ)
    (hL : Tendsto (fun n => |x n| ^ ((1 : ℝ) / n)) atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Root Test (Cauchy's root test).**
Suppose `L = lim |x n| ^ (1/n)` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
292,"Split the theorem into the two cases \(L<1\) and \(L>1\), corresponding to the convergent and divergent forms of the ratio test.",atlas.real_analysis.c86b2578bcc4,ratio_test,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem ratio_test (x : ℕ → ℝ) (L : ℝ) (hx : ∀ n, x n ≠ 0)
    (hL : Filter.Tendsto (fun n => |x (n+1)| / |x n|) Filter.atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Ratio Test (d'Alembert's ratio test).**
Suppose `x n ≠ 0` for every `n` and `L = lim |x (n+1)| / |x n|` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
293,"For \(L<1\), apply the ratio test to \(a_n=|x_n|\), using \(x_n\neq0\) to establish that \(a_n\) is eventually nonzero.",atlas.real_analysis.c86b2578bcc4,ratio_test,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem ratio_test (x : ℕ → ℝ) (L : ℝ) (hx : ∀ n, x n ≠ 0)
    (hL : Filter.Tendsto (fun n => |x (n+1)| / |x n|) Filter.atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Ratio Test (d'Alembert's ratio test).**
Suppose `x n ≠ 0` for every `n` and `L = lim |x (n+1)| / |x n|` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
294,Rewrite real norms as absolute values (and use \(||x_n||=|x_n|\)) so that the ratio limits required by the library lemmas coincide exactly with the given limit hypothesis.,atlas.real_analysis.c86b2578bcc4,ratio_test,3,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem ratio_test (x : ℕ → ℝ) (L : ℝ) (hx : ∀ n, x n ≠ 0)
    (hL : Filter.Tendsto (fun n => |x (n+1)| / |x n|) Filter.atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Ratio Test (d'Alembert's ratio test).**
Suppose `x n ≠ 0` for every `n` and `L = lim |x (n+1)| / |x n|` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
295,"Invoke `summable_of_ratio_test_tendsto_lt_one` when \(L<1\) and `not_summable_of_ratio_test_tendsto_gt_one` when \(L>1\) to conclude absolute convergence and divergence, respectively.",atlas.real_analysis.c86b2578bcc4,ratio_test,4,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem ratio_test (x : ℕ → ℝ) (L : ℝ) (hx : ∀ n, x n ≠ 0)
    (hL : Filter.Tendsto (fun n => |x (n+1)| / |x n|) Filter.atTop (nhds L)) :
    (L < 1 → Summable (fun n => |x n|)) ∧ (1 < L → ¬ Summable x)","*Ratio Test (d'Alembert's ratio test).**
Suppose `x n ≠ 0` for every `n` and `L = lim |x (n+1)| / |x n|` exists. Then:
1. if `L < 1`, the series `∑ |x n|` converges (so `∑ x n` converges absolutely);
2. if `L > 1`, the series `∑ x n` diverges."
296,Recognize that the library theorem `Antitone.tendsto_alternating_series_of_tendsto_zero` directly gives convergence of the alternating partial sums from `hdec` and `hlim`.,atlas.real_analysis.66c62cefcfe4,alternating_series_test,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_series_test (x : ℕ → ℝ)
    (hpos : ∀ n, 0 ≤ x n)
    (hdec : Antitone x)
    (hlim : Filter.Tendsto x Filter.atTop (nhds 0)) :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, (-1) ^ i * x i)
      Filter.atTop (nhds l)","*Alternating Series Test (Leibniz's test).**
If `x : ℕ → ℝ` is nonnegative, monotone decreasing (`Antitone`), and tends to `0`,
then the alternating series `∑ (-1)^i * x i` converges, i.e. its partial sums
converge to some real limit `l`."
297,"Observe that the explicit nonnegativity hypothesis `hpos` is mathematically redundant here, since an antitone real sequence converging to `0` must already be nonnegative; the proof merely registers it with `have _ := hpos`.",atlas.real_analysis.66c62cefcfe4,alternating_series_test,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_series_test (x : ℕ → ℝ)
    (hpos : ∀ n, 0 ≤ x n)
    (hdec : Antitone x)
    (hlim : Filter.Tendsto x Filter.atTop (nhds 0)) :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, (-1) ^ i * x i)
      Filter.atTop (nhds l)","*Alternating Series Test (Leibniz's test).**
If `x : ℕ → ℝ` is nonnegative, monotone decreasing (`Antitone`), and tends to `0`,
then the alternating series `∑ (-1)^i * x i` converges, i.e. its partial sums
converge to some real limit `l`."
298,"Rewrite \(\frac{(-1)^i}{i+1}\) as \((-1)^i\frac{1}{i+1}\), exposing the partial sums as an alternating series with coefficients \(a_i=\frac{1}{i+1}\).",atlas.real_analysis.c533a5d899aa,alternating_harmonic_converges,1,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_harmonic_converges :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, ((-1 : ℝ) ^ i / (↑i + 1)))
      Filter.atTop (nhds l)","*Convergence of the alternating harmonic series.**
The series `∑ (-1)^i / (i + 1)` converges, i.e. its partial sums converge to some
real limit `l`. This is a direct corollary of the alternating series test, applied
to the decreasing positive sequence `1 / (n + 1)`. Note that the corresponding
series of absolute values (the harmonic series) diverges, so this is an example
of a conditionally convergent series."
299,"Prove \(a_n=\frac{1}{n+1}\) is antitone by observing that \(a\le b\) implies \(a+1\le b+1\), so positivity of the denominators reverses the inequality under reciprocation.",atlas.real_analysis.c533a5d899aa,alternating_harmonic_converges,2,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_harmonic_converges :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, ((-1 : ℝ) ^ i / (↑i + 1)))
      Filter.atTop (nhds l)","*Convergence of the alternating harmonic series.**
The series `∑ (-1)^i / (i + 1)` converges, i.e. its partial sums converge to some
real limit `l`. This is a direct corollary of the alternating series test, applied
to the decreasing positive sequence `1 / (n + 1)`. Note that the corresponding
series of absolute values (the harmonic series) diverges, so this is an example
of a conditionally convergent series."
300,Show \(a_n\to 0\) because \(n+1\to+\infty\) and reciprocals of quantities tending to \(+\infty\) tend to zero.,atlas.real_analysis.c533a5d899aa,alternating_harmonic_converges,3,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_harmonic_converges :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, ((-1 : ℝ) ^ i / (↑i + 1)))
      Filter.atTop (nhds l)","*Convergence of the alternating harmonic series.**
The series `∑ (-1)^i / (i + 1)` converges, i.e. its partial sums converge to some
real limit `l`. This is a direct corollary of the alternating series test, applied
to the decreasing positive sequence `1 / (n + 1)`. Note that the corresponding
series of absolute values (the harmonic series) diverges, so this is an example
of a conditionally convergent series."
301,"Apply the alternating series convergence theorem to the antitone coefficient sequence tending to zero, obtaining the existence of a real limit for the partial sums.",atlas.real_analysis.c533a5d899aa,alternating_harmonic_converges,4,external/atlas-lean/Atlas/RealAnalysis/code/Series/ConvergenceTests.lean,"theorem alternating_harmonic_converges :
    ∃ l, Filter.Tendsto (fun n => ∑ i ∈ Finset.range n, ((-1 : ℝ) ^ i / (↑i + 1)))
      Filter.atTop (nhds l)","*Convergence of the alternating harmonic series.**
The series `∑ (-1)^i / (i + 1)` converges, i.e. its partial sums converge to some
real limit `l`. This is a direct corollary of the alternating series test, applied
to the decreasing positive sequence `1 / (n + 1)`. Note that the corresponding
series of absolute values (the harmonic series) diverges, so this is an example
of a conditionally convergent series."
302,"Recognize the four desired equalities as existing library lemmas: `compl_union`, `compl_inter`, `diff_inter_diff`, and `Set.diff_inter`.",atlas.real_analysis.fb589e7ff9f9,de_morgan_laws,1,external/atlas-lean/Atlas/RealAnalysis/code/SetTheory/Basic.lean,"theorem de_morgan_laws :
    (B ∪ C)ᶜ = Bᶜ ∩ Cᶜ ∧
    (B ∩ C)ᶜ = Bᶜ ∪ Cᶜ ∧
    A \ (B ∪ C) = (A \ B) ∩ (A \ C) ∧
    A \ (B ∩ C) = (A \ B) ∪ (A \ C)","*De Morgan's Laws.** For sets `A`, `B`, `C`:
the complement of a union is the intersection of complements,
the complement of an intersection is the union of complements,
and the analogous identities for set differences:
`A \ (B ∪ C) = (A \ B) ∩ (A \ C)` and `A \ (B ∩ C) = (A \ B) ∪ (A \ C)`."
